chembl_id,pred_sig_0.1,pred_sig_0.2,pred_sig_0.3,pred_sig_0.4,pred_sig_0.5,pred_sig_0.6,pred_sig_0.7
CHEMBL169,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL121663,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL123248,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL124162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL122270,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL125375,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL122455,Undefined,Undefined,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL121883,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1190,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL122858,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL122135,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL339427,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL122079,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL338802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1191,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL124363,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL123693,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL125869,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL124660,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL121932,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL124815,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL338604,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL126648,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL123809,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL419792,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1193,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL123558,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL124211,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1194,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL434435,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1195,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1196,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL339323,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL127592,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL127487,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL421669,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1197,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1198,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL127453,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL127865,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL127810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL421665,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL127734,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL125737,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL126075,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL129796,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL127643,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL338667,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL127123,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1200,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL129529,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL127349,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL340801,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL127300,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL127071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1201,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL126224,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL127508,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL129482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1202,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL340211,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL339049,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL128988,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1203,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL128251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL336360,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL128748,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1205,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1206,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL334491,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1208,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL339309,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL131819,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL336296,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL339133,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL132663,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL132530,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL334966,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL337702,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL131428,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL423337,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL129857,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL130968,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL334830,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL130393,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1215,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL263198,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL130880,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL135191,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL336542,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL131854,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL132966,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL337450,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL334533,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL134713,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL132991,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL337612,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL134561,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1218,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL132468,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL134702,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1219,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL435191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1220,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL134920,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL135000,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL334786,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL337379,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL134570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL132767,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1221,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL134641,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL135400,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL424278,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL138225,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1223,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL136800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL139055,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL136711,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL344159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL343803,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL341578,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1227,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL136807,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL136298,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1230,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL341421,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL139367,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL343565,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1231,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL136497,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL344151,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL136737,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL138093,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1234,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1237,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL336920,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1238,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL138029,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1239,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1240,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1241,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1242,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL341922,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL342372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL141450,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL336712,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL141837,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1243,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL142130,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL142703,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL356066,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL140050,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL435224,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1245,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL139835,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL142218,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL142304,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL142652,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL358850,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL142635,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL345937,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL142464,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1256,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL422648,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL143941,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL141446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL442218,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1257,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL356359,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL145087,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL357764,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1259,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL356323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL344760,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1261,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL144673,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL144399,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL359227,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL356301,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL144620,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL358722,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL145347,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1262,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL147580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL147806,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1263,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL343633,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL357858,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL146727,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL148635,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL146408,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL146032,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1265,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL146506,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL357440,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL146673,Undefined,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1266,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL358373,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1267,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL146624,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL149616,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL146428,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL146755,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1271,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL149082,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL424133,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL148824,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL146972,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL347491,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL149930,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL146980,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL345768,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL148674,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL146927,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1272,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL151445,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL359164,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL146817,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL1274,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL433696,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1278,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1279,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL346631,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1280,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL149972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL150894,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL151803,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL150365,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL150980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1282,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL150283,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL149579,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL151475,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL348000,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL153427,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL150764,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1286,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL356388,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL150303,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL153774,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL358392,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL155625,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL153613,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL153479,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL358040,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1289,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL346178,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL152408,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL152452,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL152632,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL151938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1290,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL348251,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL153192,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL152684,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL152371,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL347425,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL152231,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL357513,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1292,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL347795,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL424518,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1293,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL357995,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL152067,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL153585,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL358930,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1294,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL156901,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1295,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1296,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL154111,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL154166,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1297,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL155622,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL345714,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL153983,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL153984,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL157443,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL156791,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL347830,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL156885,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL349807,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL350775,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL157337,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL153867,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL358150,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL356918,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL170,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL152649,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL356479,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1301,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL155572,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1303,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL349803,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1305,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL154126,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL345237,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL154139,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL349811,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL348475,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL155731,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1306,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL155674,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL155886,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL347043,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL346948,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL157548,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1308,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL347036,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL160347,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL157366,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL160519,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL350221,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL348290,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL345248,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL155962,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1311,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL157138,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL422872,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL160629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL346919,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1314,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL351585,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL446373,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1316,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL347698,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL346977,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL160293,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL161084,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL159226,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL347695,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL350719,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL162358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL161204,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1323,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL159298,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL161350,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL159776,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL161381,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL346331,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL160038,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL159659,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
